Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,1,17,1.79636000,1.81016000,1.79391000,1.80514000,96299,1.00502194,1.80757253,1.81328573,1.82037774,1.82833922,1.78223514,1.79002981,1.79703086,1.80271074
2019,1,16,1.78529000,1.79681000,1.78270000,1.79640000,103377,0.99515827,1.79882076,1.80450629,1.81156396,1.81948690,1.77360604,1.78136297,1.78833012,1.79398250
2019,1,15,1.78622000,1.79038000,1.76424000,1.78527000,90515,0.99380428,1.78767576,1.79332607,1.80034001,1.80821386,1.76261727,1.77032614,1.77725012,1.78286748
2019,1,14,1.78216000,1.79444000,1.78030000,1.78622000,104844,1.00053213,1.78862704,1.79428035,1.80129803,1.80917607,1.76355521,1.77126818,1.77819585,1.78381620
2019,1,11,1.77349000,1.78495000,1.76124000,1.78018000,102002,0.99661856,1.78257890,1.78821310,1.79520704,1.80305844,1.75759185,1.76527874,1.77218299,1.77778433
2019,1,10,1.78323000,1.78856000,1.77075000,1.77398000,105879,0.99651721,1.77637054,1.78198512,1.78895471,1.79677876,1.75147052,1.75913064,1.76601084,1.77159267
2019,1,9,1.78011000,1.78450000,1.77547000,1.78319000,99456,1.00519172,1.78559295,1.79123668,1.79824245,1.80610713,1.76056366,1.76826355,1.77517947,1.78079028
2019,1,8,1.78730000,1.79436000,1.77979000,1.78044000,99096,0.99845782,1.78283925,1.78847427,1.79546924,1.80332178,1.75784856,1.76553657,1.77244182,1.77804398
2019,1,7,1.78528000,1.79281000,1.78240000,1.78712000,115260,1.00375188,1.78952825,1.79518442,1.80220563,1.81008763,1.76444380,1.77216065,1.77909181,1.78471499
2019,1,4,1.80245000,1.80700000,1.78698000,1.78766000,124404,1.00030216,1.79006898,1.79572685,1.80275018,1.81063457,1.76497694,1.77269613,1.77962939,1.78525426
2019,1,3,1.80441000,1.83853000,1.79856000,1.80252000,114899,1.00831254,1.80494900,1.81065391,1.81773562,1.82568555,1.77964839,1.78743174,1.79442263,1.80009427
2019,1,2,1.80421000,1.81898000,1.79578000,1.80447000,70356,1.00108182,1.80690163,1.81261271,1.81970208,1.82766061,1.78157365,1.78936542,1.79636387,1.80204164
2018,12,31,1.80120000,1.81743000,1.79474000,1.80819000,97542,1.00206155,1.81062664,1.81634949,1.82345348,1.83142842,1.78524644,1.79305428,1.80006716,1.80575664
2018,12,28,1.79654000,1.80478000,1.79285000,1.80280000,126892,0.99701912,1.80522938,1.81093517,1.81801799,1.82596915,1.77992484,1.78770940,1.79470137,1.80037389
2018,12,27,1.78719000,1.80438000,1.78605000,1.79676000,69518,0.99664966,1.79918124,1.80486792,1.81192700,1.81985153,1.77396148,1.78171996,1.78868851,1.79434202
2018,12,26,1.79574000,1.80824000,1.78676000,1.78731000,86383,0.99474053,1.78971851,1.79537527,1.80239723,1.81028008,1.76463138,1.77234906,1.77928096,1.78490474
2018,12,24,1.79558000,1.80519000,1.78976000,1.79818000,113706,1.00608177,1.80060315,1.80629432,1.81335899,1.82128977,1.77536346,1.78312807,1.79010213,1.79576011
2018,12,21,1.77979000,1.79583000,1.77733000,1.79574000,129537,0.99864307,1.79815987,1.80384331,1.81089839,1.81881842,1.77295442,1.78070849,1.78767309,1.79332339
2018,12,20,1.77374000,1.78496000,1.77128000,1.77975000,117749,0.99109559,1.78214832,1.78778116,1.79477341,1.80262292,1.75716731,1.76485234,1.77175492,1.77735491
